_row,file_name,seed_category,pang_candidate,wat,ai_pang,ai_confidence,ai_note,license,author,url
1969,วัดพระปฐมเจดีย์ราชวรมหาวิหาร Wat Phra Pathomchedi Ratchaworamahawiharn (22).jpg,Phra Ruang Rotchanarit,standing_unknown,วัดพระปฐมเจดีย์ราชวรมหาวิหาร,uncertain,low,"standing, arms down, hands unclear",CC BY-SA 3.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/9/9e/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%90%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_Wat_Phra_Pathomchedi_Ratchaworamahawiharn_%2822%29.jpg
1970,วัดพระปฐมเจดีย์ราชวรมหาวิหาร Wat Phra Pathomchedi Ratchaworamahawiharn (29).jpg,Phra Ruang Rotchanarit,standing_unknown,วัดพระปฐมเจดีย์ราชวรมหาวิหาร,uncertain,low,"standing, arms down, hands unclear",CC BY-SA 3.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/b/b1/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%90%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_Wat_Phra_Pathomchedi_Ratchaworamahawiharn_%2829%29.jpg
1971,วัดพระปฐมเจดีย์ราชวรมหาวิหาร จ.นครปฐม (12).jpg,Phra Ruang Rotchanarit,standing_unknown,วัดพระปฐมเจดีย์ราชวรมหาวิหาร,uncertain,low,"standing, arms down, hands unclear",CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/c/c9/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%90%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B8%88.%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%90%E0%B8%A1_%2812%29.jpg
1972,วัดพระปฐมเจดีย์ราชวรมหาวิหาร จ.นครปฐม (13).jpg,Phra Ruang Rotchanarit,standing_unknown,วัดพระปฐมเจดีย์ราชวรมหาวิหาร,uncertain,low,"standing, arms down, hands unclear",CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/a/a9/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%90%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B8%88.%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%90%E0%B8%A1_%2813%29.jpg
1973,วัดพระปฐมเจดีย์ราชวรมหาวิหาร จ.นครปฐม (38).jpg,Phra Ruang Rotchanarit,standing_unknown,วัดพระปฐมเจดีย์ราชวรมหาวิหาร,uncertain,low,"standing, arms down, hands unclear",CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/f/f5/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%90%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B8%88.%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%90%E0%B8%A1_%2838%29.jpg
1974,วัดพระปฐมเจดีย์ราชวรมหาวิหาร อ.เมือง จ.นครปฐม (27).jpg,Phra Ruang Rotchanarit,standing_unknown,วัดพระปฐมเจดีย์ราชวรมหาวิหาร,uncertain,low,"standing, arms down, hands unclear",CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/0/09/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%90%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B8%AD.%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87_%E0%B8%88.%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%90%E0%B8%A1_%2827%29.jpg
1975,วัดพระปฐมเจดีย์ราชวรมหาวิหาร อ.เมือง จ.นครปฐม (28).jpg,Phra Ruang Rotchanarit,standing_unknown,วัดพระปฐมเจดีย์ราชวรมหาวิหาร,uncertain,low,"standing, arms down, hands unclear",CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/6/64/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%90%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B8%AD.%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87_%E0%B8%88.%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%90%E0%B8%A1_%2828%29.jpg
1976,วัดพระปฐมเจดีย์ราชวรมหาวิหาร อ.เมือง จ.นครปฐม (33).jpg,Phra Ruang Rotchanarit,standing_unknown,วัดพระปฐมเจดีย์ราชวรมหาวิหาร,uncertain,low,"standing, arms down, hands unclear",CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/a/a8/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%90%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B8%AD.%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87_%E0%B8%88.%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%90%E0%B8%A1_%2833%29.jpg
1977,วัดพระปฐมเจดีย์ราชวรมหาวิหาร อ.เมือง จ.นครปฐม (34).jpg,Phra Ruang Rotchanarit,standing_unknown,วัดพระปฐมเจดีย์ราชวรมหาวิหาร,uncertain,low,"standing, arms down, hands unclear",CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/4/48/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%90%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B8%AD.%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87_%E0%B8%88.%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%90%E0%B8%A1_%2834%29.jpg
1978,วัดพระปฐมเจดีย์ราชวรมหาวิหาร อ.เมือง จ.นครปฐม (35).jpg,Phra Ruang Rotchanarit,standing_unknown,วัดพระปฐมเจดีย์ราชวรมหาวิหาร,uncertain,low,"standing, arms down, hands unclear",CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/b/b0/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%90%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B8%AD.%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87_%E0%B8%88.%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%90%E0%B8%A1_%2835%29.jpg
1979,วัดพระปฐมเจดีย์ราชวรมหาวิหาร อ.เมือง จ.นครปฐม (36).jpg,Phra Ruang Rotchanarit,standing_unknown,วัดพระปฐมเจดีย์ราชวรมหาวิหาร,uncertain,low,"standing, arms down, hands unclear",CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/5/5d/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%90%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B8%AD.%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87_%E0%B8%88.%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%90%E0%B8%A1_%2836%29.jpg
1980,วัดพระปฐมเจดีย์ราชวรมหาวิหาร อ.เมือง จ.นครปฐม (37).jpg,Phra Ruang Rotchanarit,standing_unknown,วัดพระปฐมเจดีย์ราชวรมหาวิหาร,uncertain,low,"standing, arms down, hands unclear",CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/0/06/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%90%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B8%AD.%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87_%E0%B8%88.%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%90%E0%B8%A1_%2837%29.jpg
1981,วัดพระปฐมเจดีย์ราชวรมหาวิหาร อ.เมือง จ.นครปฐม (38).jpg,Phra Ruang Rotchanarit,standing_unknown,วัดพระปฐมเจดีย์ราชวรมหาวิหาร,uncertain,low,"standing, arms down, hands unclear",CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/b/bd/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%90%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B8%AD.%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87_%E0%B8%88.%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%90%E0%B8%A1_%2838%29.jpg
1982,"009 Standing and Preaching, 8c, Dwaravati (35252589745).jpg",Standing Buddha at Bangkok National Museum,standing_unknown,,uncertain,low,"stone standing museum piece, weathered",CC BY 2.0,"Photo Dharma from Sadao, Thailand",https://upload.wikimedia.org/wikipedia/commons/d/d3/009_Standing_and_Preaching%2C_8c%2C_Dwaravati_%2835252589745%29.jpg
1983,"010 Blessing Buddha, 8c, Dwaravati (35212733606).jpg",Standing Buddha at Bangkok National Museum,standing_unknown,,uncertain,low,"stone standing museum piece, weathered",CC BY 2.0,"Photo Dharma from Sadao, Thailand",https://upload.wikimedia.org/wikipedia/commons/3/30/010_Blessing_Buddha%2C_8c%2C_Dwaravati_%2835212733606%29.jpg
1984,"017 Avalokitesvara, 7c, Dwaravati (34408742034).jpg",Standing Buddha at Bangkok National Museum,standing_unknown,,uncertain,low,"stone standing museum piece, weathered",CC BY 2.0,"Photo Dharma from Sadao, Thailand",https://upload.wikimedia.org/wikipedia/commons/c/c3/017_Avalokitesvara%2C_7c%2C_Dwaravati_%2834408742034%29.jpg
1985,"024 Avalokitesvara, 10c, Srivijaya (35212721186).jpg",Standing Buddha at Bangkok National Museum,standing_unknown,,uncertain,low,"stone standing museum piece, weathered",CC BY 2.0,"Photo Dharma from Sadao, Thailand",https://upload.wikimedia.org/wikipedia/commons/c/c8/024_Avalokitesvara%2C_10c%2C_Srivijaya_%2835212721186%29.jpg
1986,"025 Avalokitesvara, 7th c, Srivijaya (35122947561).jpg",Standing Buddha at Bangkok National Museum,standing_unknown,,uncertain,low,"stone standing museum piece, weathered",CC BY 2.0,"Photo Dharma from Sadao, Thailand",https://upload.wikimedia.org/wikipedia/commons/d/d2/025_Avalokitesvara%2C_7th_c%2C_Srivijaya_%2835122947561%29.jpg
1987,"041 Standing Buddha 1, 13c, Lopburi (34408704404).jpg",Standing Buddha at Bangkok National Museum,standing_unknown,,uncertain,low,"stone standing museum piece, weathered",CC BY 2.0,"Photo Dharma from Sadao, Thailand",https://upload.wikimedia.org/wikipedia/commons/c/c1/041_Standing_Buddha_1%2C_13c%2C_Lopburi_%2834408704404%29.jpg
1988,"042 Lotus Hand, 13c, Lopburi (34408702814).jpg",Standing Buddha at Bangkok National Museum,standing_unknown,,uncertain,low,"stone standing museum piece, weathered",CC BY 2.0,"Photo Dharma from Sadao, Thailand",https://upload.wikimedia.org/wikipedia/commons/9/98/042_Lotus_Hand%2C_13c%2C_Lopburi_%2834408702814%29.jpg
1989,"043 Standing Buddha 2, 13c, Lopburi (35212707356).jpg",Standing Buddha at Bangkok National Museum,standing_unknown,,uncertain,low,"stone standing museum piece, weathered",CC BY 2.0,"Photo Dharma from Sadao, Thailand",https://upload.wikimedia.org/wikipedia/commons/0/0c/043_Standing_Buddha_2%2C_13c%2C_Lopburi_%2835212707356%29.jpg
1990,"044 Standing Buddha 3, 13c, Lopburi (34865451300).jpg",Standing Buddha at Bangkok National Museum,standing_unknown,,uncertain,low,"stone standing museum piece, weathered",CC BY 2.0,"Photo Dharma from Sadao, Thailand",https://upload.wikimedia.org/wikipedia/commons/4/4e/044_Standing_Buddha_3%2C_13c%2C_Lopburi_%2834865451300%29.jpg
1991,"049 Avalokitesvara, 11c, Lopburi (34865445960).jpg",Standing Buddha at Bangkok National Museum,standing_unknown,,uncertain,low,"stone standing museum piece, weathered",CC BY 2.0,"Photo Dharma from Sadao, Thailand",https://upload.wikimedia.org/wikipedia/commons/f/ff/049_Avalokitesvara%2C_11c%2C_Lopburi_%2834865445960%29.jpg
1992,"050 Avalokitesvara, 13c, Lopburi (34865445170).jpg",Standing Buddha at Bangkok National Museum,standing_unknown,,uncertain,low,"stone standing museum piece, weathered",CC BY 2.0,"Photo Dharma from Sadao, Thailand",https://upload.wikimedia.org/wikipedia/commons/2/25/050_Avalokitesvara%2C_13c%2C_Lopburi_%2834865445170%29.jpg
1993,"093 Crowned Buddha Stopping the Flood, 17c, Ayutthaya (35252474925).jpg",Standing Buddha at Bangkok National Museum,standing_unknown,,uncertain,low,"stone standing museum piece, weathered",CC BY 2.0,"Photo Dharma from Sadao, Thailand",https://upload.wikimedia.org/wikipedia/commons/e/e1/093_Crowned_Buddha_Stopping_the_Flood%2C_17c%2C_Ayutthaya_%2835252474925%29.jpg
1994,"095 Crowned Fearless Buddha, 16c, Ayutthaya (35252473375).jpg",Standing Buddha at Bangkok National Museum,standing_unknown,,uncertain,low,"stone standing museum piece, weathered",CC BY 2.0,"Photo Dharma from Sadao, Thailand",https://upload.wikimedia.org/wikipedia/commons/0/05/095_Crowned_Fearless_Buddha%2C_16c%2C_Ayutthaya_%2835252473375%29.jpg
1995,"096 Fearless Buddha, 16c, Ayutthaya (35122827241).jpg",Standing Buddha at Bangkok National Museum,standing_unknown,,uncertain,low,"stone standing museum piece, weathered",CC BY 2.0,"Photo Dharma from Sadao, Thailand",https://upload.wikimedia.org/wikipedia/commons/5/55/096_Fearless_Buddha%2C_16c%2C_Ayutthaya_%2835122827241%29.jpg
1996,"097 Standing Crowned Buddha, 16c, Ayutthaya (35122825211).jpg",Standing Buddha at Bangkok National Museum,standing_unknown,,uncertain,low,"stone standing museum piece, weathered",CC BY 2.0,"Photo Dharma from Sadao, Thailand",https://upload.wikimedia.org/wikipedia/commons/e/ec/097_Standing_Crowned_Buddha%2C_16c%2C_Ayutthaya_%2835122825211%29.jpg
1997,"098 Standing Crowned Buddha, 16c, Ayutthaya (35122822921).jpg",Standing Buddha at Bangkok National Museum,standing_unknown,,uncertain,low,"stone standing museum piece, weathered",CC BY 2.0,"Photo Dharma from Sadao, Thailand",https://upload.wikimedia.org/wikipedia/commons/e/ec/098_Standing_Crowned_Buddha%2C_16c%2C_Ayutthaya_%2835122822921%29.jpg
1998,"099 Standing Crowned Buddha, 17c, Ayutthaya (35252471345).jpg",Standing Buddha at Bangkok National Museum,standing_unknown,,uncertain,low,"stone standing museum piece, weathered",CC BY 2.0,"Photo Dharma from Sadao, Thailand",https://upload.wikimedia.org/wikipedia/commons/d/d3/099_Standing_Crowned_Buddha%2C_17c%2C_Ayutthaya_%2835252471345%29.jpg
1999,"100 Standing Crowned Buddha, 17c, Ayutthaya (35122819481).jpg",Standing Buddha at Bangkok National Museum,standing_unknown,,uncertain,low,"stone standing museum piece, weathered",CC BY 2.0,"Photo Dharma from Sadao, Thailand",https://upload.wikimedia.org/wikipedia/commons/3/3a/100_Standing_Crowned_Buddha%2C_17c%2C_Ayutthaya_%2835122819481%29.jpg
2000,"112 Buddha Stopping the Flood, 20c, Rattanakosin (35252461045).jpg",Standing Buddha at Bangkok National Museum,standing_unknown,,uncertain,low,"stone standing museum piece, weathered",CC BY 2.0,"Photo Dharma from Sadao, Thailand",https://upload.wikimedia.org/wikipedia/commons/0/02/112_Buddha_Stopping_the_Flood%2C_20c%2C_Rattanakosin_%2835252461045%29.jpg
2001,Bangkok National Museum - 2017-04-22 (056).jpg,Standing Buddha at Bangkok National Museum,standing_unknown,,uncertain,low,"stone standing museum piece, weathered",CC0,Iudexvivorum,https://upload.wikimedia.org/wikipedia/commons/7/77/Bangkok_National_Museum_-_2017-04-22_%28056%29.jpg
2002,Bangkok National Museum - 2017-04-22 (057).jpg,Standing Buddha at Bangkok National Museum,standing_unknown,,uncertain,low,"stone standing museum piece, weathered",CC0,Iudexvivorum,https://upload.wikimedia.org/wikipedia/commons/c/c8/Bangkok_National_Museum_-_2017-04-22_%28057%29.jpg
2003,Bangkok National Museum - 2017-04-22 (075).jpg,Standing Buddha at Bangkok National Museum,standing_unknown,,uncertain,low,"stone standing museum piece, weathered",CC0,Iudexvivorum,https://upload.wikimedia.org/wikipedia/commons/7/74/Bangkok_National_Museum_-_2017-04-22_%28075%29.jpg
2004,Standing Buddha b107.jpg,Standing Buddha at Bangkok National Museum,standing_unknown,Wat Mahathat,uncertain,low,"stone standing museum piece, weathered",CC BY-SA 4.0,Michael Gunther,https://upload.wikimedia.org/wikipedia/commons/a/af/Standing_Buddha_b107.jpg
2005,"Standing Buddha from Sarnath. Bangkok National Museum, b073.jpg",Standing Buddha at Bangkok National Museum,standing_unknown,,uncertain,low,"stone standing museum piece, weathered",CC BY-SA 4.0,G41rn8,https://upload.wikimedia.org/wikipedia/commons/8/8e/Standing_Buddha_from_Sarnath._Bangkok_National_Museum%2C_b073.jpg
2006,"Standing Buddha from Wat Na Phra Men. National Museum, Bangkok b095.jpg",Standing Buddha at Bangkok National Museum,standing_unknown,Wat Na Phra Men,uncertain,low,"stone standing museum piece, weathered",CC BY-SA 4.0,Michael Gunther,https://upload.wikimedia.org/wikipedia/commons/7/79/Standing_Buddha_from_Wat_Na_Phra_Men._National_Museum%2C_Bangkok_b095.jpg
2007,"113 Stopping the Flood, 19c, Rattanakosin (35252460145).jpg",Ocean Calming Buddha of Wat Wiset Kan,standing_unknown,Wat Wiset Kan,unknown,medium,Wat Wiset Kan crowned standing double-abhaya,CC BY 2.0,"Photo Dharma from Sadao, Thailand",https://upload.wikimedia.org/wikipedia/commons/d/db/113_Stopping_the_Flood%2C_19c%2C_Rattanakosin_%2835252460145%29.jpg
2008,Bangkok National Museum - 2017-04-22 (073).jpg,Ocean Calming Buddha of Wat Wiset Kan,standing_unknown,Wat Wiset Kan,unknown,medium,Wat Wiset Kan crowned standing double-abhaya,CC0,Iudexvivorum,https://upload.wikimedia.org/wikipedia/commons/2/24/Bangkok_National_Museum_-_2017-04-22_%28073%29.jpg
2009,Bangkok National Museum - 2017-04-22 (074).jpg,Ocean Calming Buddha of Wat Wiset Kan,standing_unknown,Wat Wiset Kan,unknown,medium,Wat Wiset Kan crowned standing double-abhaya,CC0,Iudexvivorum,https://upload.wikimedia.org/wikipedia/commons/f/f9/Bangkok_National_Museum_-_2017-04-22_%28074%29.jpg
2010,"111 Crowned Buddha, 19c, Rattanakosin (35252461815).jpg",Standing Buddha of Wat Wiset Kan,standing_unknown,Wat Wiset Kan,uncertain,low,"Wat Wiset Kan crowned standing, hands unclear",CC BY 2.0,"Photo Dharma from Sadao, Thailand",https://upload.wikimedia.org/wikipedia/commons/4/41/111_Crowned_Buddha%2C_19c%2C_Rattanakosin_%2835252461815%29.jpg
2011,Bangkok National Museum - 2017-04-22 (070).jpg,Standing Buddha of Wat Wiset Kan,standing_unknown,Wat Wiset Kan,uncertain,low,"Wat Wiset Kan crowned standing, hands unclear",CC0,Iudexvivorum,https://upload.wikimedia.org/wikipedia/commons/f/f8/Bangkok_National_Museum_-_2017-04-22_%28070%29.jpg
2012,Bangkok National Museum - 2017-04-22 (071).jpg,Standing Buddha of Wat Wiset Kan,standing_unknown,Wat Wiset Kan,uncertain,low,"Wat Wiset Kan crowned standing, hands unclear",CC0,Iudexvivorum,https://upload.wikimedia.org/wikipedia/commons/e/ee/Bangkok_National_Museum_-_2017-04-22_%28071%29.jpg
2013,Bangkok National Museum - 2017-04-22 (072).jpg,Standing Buddha of Wat Wiset Kan,standing_unknown,Wat Wiset Kan,uncertain,low,"Wat Wiset Kan crowned standing, hands unclear",CC0,Iudexvivorum,https://upload.wikimedia.org/wikipedia/commons/5/5b/Bangkok_National_Museum_-_2017-04-22_%28072%29.jpg
2014,Bangkok National Museum 2018-12-21 (11).jpg,Standing Buddha of Wat Wiset Kan,standing_unknown,Wat Wiset Kan,uncertain,low,"Wat Wiset Kan crowned standing, hands unclear",CC0,Index Librorum Permissorum,https://upload.wikimedia.org/wikipedia/commons/e/ed/Bangkok_National_Museum_2018-12-21_%2811%29.jpg
2015,"Standing Buddha, Bangkok Museum b105.jpg",Standing Buddha of Wat Wiset Kan,standing_unknown,Wat Wiset Kan,uncertain,low,"Wat Wiset Kan crowned standing, hands unclear",CC BY-SA 4.0,Michael Gunther,https://upload.wikimedia.org/wikipedia/commons/9/95/Standing_Buddha%2C_Bangkok_Museum_b105.jpg
2016,015 Mucilinda and Ayaka.jpg,Mucilinda,nakprok,,exclude,high,"stone relief panel Mucalinda scene, non-Thai",CC BY-SA 4.0,Anandajoti,https://upload.wikimedia.org/wikipedia/commons/6/6b/015_Mucilinda_and_Ayaka.jpg
2017,043 Mucailnda Protects the Buddha from the Rain (9014376932).jpg,Mucilinda,nakprok,Wat Olak Madu,exclude,high,"stone relief panel Mucalinda scene, non-Thai",CC BY 2.0,"Photo Dharma from Sadao, Thailand",https://upload.wikimedia.org/wikipedia/commons/5/5b/043_Mucailnda_Protects_the_Buddha_from_the_Rain_%289014376932%29.jpg
2018,055 Mucilinda Protects the Buddha.jpg,Mucilinda,nakprok,,exclude,high,"stone relief panel Mucalinda scene, non-Thai",CC BY-SA 4.0,Anandajoti,https://upload.wikimedia.org/wikipedia/commons/0/09/055_Mucilinda_Protects_the_Buddha.jpg
2019,057 Mucilinda Protects the Buddha.jpg,Mucilinda,nakprok,,exclude,high,"stone relief panel Mucalinda scene, non-Thai",CC BY-SA 4.0,Anandajoti,https://upload.wikimedia.org/wikipedia/commons/1/14/057_Mucilinda_Protects_the_Buddha.jpg
2020,083 Buddha with Mucilinda.jpg,Mucilinda,nakprok,,exclude,high,"stone relief panel Mucalinda scene, non-Thai",CC BY-SA 4.0,Anandajoti,https://upload.wikimedia.org/wikipedia/commons/d/d7/083_Buddha_with_Mucilinda.jpg
2021,17.04 Buddha Muchalinda.png,Mucilinda,nakprok,,exclude,high,"stone relief panel Mucalinda scene, non-Thai",CC0,Kharmacher,https://upload.wikimedia.org/wikipedia/commons/7/71/17.04_Buddha_Muchalinda.png
2022,"2016 Singapur, Downtown Core, Muzeum Cywilizacji Azjatyckich, Ekspozycja (039).jpg",Mucilinda,nakprok,,exclude,high,"stone relief panel Mucalinda scene, non-Thai",CC BY-SA 4.0,Marcin Konsek,https://upload.wikimedia.org/wikipedia/commons/2/2d/2016_Singapur%2C_Downtown_Core%2C_Muzeum_Cywilizacji_Azjatyckich%2C_Ekspozycja_%28039%29.jpg
